"Basename","year","month","day","hour","class","method","count"
"Trufor_190510-1803_Scan5_235",2019,5,10,18,"acari","automated",1
"Trufor_190510-1803_Scan5_235",2019,5,10,18,"acari","manual",1
"Trufor_190510-1803_Scan5_235",2019,5,10,18,"enchytraeidae","automated",2
"Trufor_190510-1803_Scan5_235",2019,5,10,18,"enchytraeidae","manual",8
"Trufor_190510-1803_Scan5_235",2019,5,10,18,"root","automated",3
"Trufor_190510-1803_Scan5_235",2019,5,10,18,"root","manual",0
"Trufor_190510-1803_Scan5_235",2019,5,10,18,"trombidiformes","automated",1
"Trufor_190510-1803_Scan5_235",2019,5,10,18,"trombidiformes","manual",0
"Trufor_190510-1803_Scan5_235",2019,5,10,18,"unknown","automated",3
"Trufor_190510-1803_Scan5_235",2019,5,10,18,"unknown","manual",0
"Trufor_190511-0003_Scan5_236",2019,5,11,0,"enchytraeidae","automated",5
"Trufor_190511-0003_Scan5_236",2019,5,11,0,"enchytraeidae","manual",5
"Trufor_190511-0003_Scan5_236",2019,5,11,0,"root","automated",2
"Trufor_190511-0003_Scan5_236",2019,5,11,0,"root","manual",0
"Trufor_190511-0003_Scan5_236",2019,5,11,0,"unknown","automated",5
"Trufor_190511-0003_Scan5_236",2019,5,11,0,"unknown","manual",0
"Trufor_190511-0603_Scan5_237",2019,5,11,6,"acari","automated",1
"Trufor_190511-0603_Scan5_237",2019,5,11,6,"acari","manual",2
"Trufor_190511-0603_Scan5_237",2019,5,11,6,"enchytraeidae","automated",3
"Trufor_190511-0603_Scan5_237",2019,5,11,6,"enchytraeidae","manual",7
"Trufor_190511-0603_Scan5_237",2019,5,11,6,"root","automated",1
"Trufor_190511-0603_Scan5_237",2019,5,11,6,"root","manual",0
"Trufor_190511-0603_Scan5_237",2019,5,11,6,"trombidiformes","automated",1
"Trufor_190511-0603_Scan5_237",2019,5,11,6,"trombidiformes","manual",0
"Trufor_190511-0603_Scan5_237",2019,5,11,6,"unknown","automated",1
"Trufor_190511-0603_Scan5_237",2019,5,11,6,"unknown","manual",0
"Trufor_190511-1203_Scan5_238",2019,5,11,12,"acari","automated",1
"Trufor_190511-1203_Scan5_238",2019,5,11,12,"acari","manual",1
"Trufor_190511-1203_Scan5_238",2019,5,11,12,"enchytraeidae","automated",4
"Trufor_190511-1203_Scan5_238",2019,5,11,12,"enchytraeidae","manual",6
"Trufor_190511-1203_Scan5_238",2019,5,11,12,"root","automated",2
"Trufor_190511-1203_Scan5_238",2019,5,11,12,"root","manual",0
"Trufor_190511-1203_Scan5_238",2019,5,11,12,"trombidiformes","automated",2
"Trufor_190511-1203_Scan5_238",2019,5,11,12,"trombidiformes","manual",0
"Trufor_190511-1803_Scan5_239",2019,5,11,18,"acari","automated",1
"Trufor_190511-1803_Scan5_239",2019,5,11,18,"acari","manual",2
"Trufor_190511-1803_Scan5_239",2019,5,11,18,"enchytraeidae","automated",1
"Trufor_190511-1803_Scan5_239",2019,5,11,18,"enchytraeidae","manual",5
"Trufor_190511-1803_Scan5_239",2019,5,11,18,"trombidiformes","automated",2
"Trufor_190511-1803_Scan5_239",2019,5,11,18,"trombidiformes","manual",0
"Trufor_190511-1803_Scan5_239",2019,5,11,18,"unknown","automated",1
"Trufor_190511-1803_Scan5_239",2019,5,11,18,"unknown","manual",0
"Trufor_190512-0003_Scan5_240",2019,5,12,0,"enchytraeidae","automated",2
"Trufor_190512-0003_Scan5_240",2019,5,12,0,"enchytraeidae","manual",6
"Trufor_190512-0003_Scan5_240",2019,5,12,0,"isopoda","automated",1
"Trufor_190512-0003_Scan5_240",2019,5,12,0,"isopoda","manual",1
"Trufor_190512-0003_Scan5_240",2019,5,12,0,"trombidiformes","automated",2
"Trufor_190512-0003_Scan5_240",2019,5,12,0,"trombidiformes","manual",0
"Trufor_190512-0003_Scan5_240",2019,5,12,0,"unknown","automated",1
"Trufor_190512-0003_Scan5_240",2019,5,12,0,"unknown","manual",0
"Trufor_190512-0603_Scan5_241",2019,5,12,6,"enchytraeidae","automated",2
"Trufor_190512-0603_Scan5_241",2019,5,12,6,"enchytraeidae","manual",9
"Trufor_190512-0603_Scan5_241",2019,5,12,6,"mesostigmata","automated",1
"Trufor_190512-0603_Scan5_241",2019,5,12,6,"mesostigmata","manual",0
"Trufor_190512-0603_Scan5_241",2019,5,12,6,"root","automated",1
"Trufor_190512-0603_Scan5_241",2019,5,12,6,"root","manual",0
"Trufor_190512-0603_Scan5_241",2019,5,12,6,"som","automated",1
"Trufor_190512-0603_Scan5_241",2019,5,12,6,"som","manual",0
"Trufor_190512-0603_Scan5_241",2019,5,12,6,"unknown","automated",1
"Trufor_190512-0603_Scan5_241",2019,5,12,6,"unknown","manual",0
"Trufor_190512-1203_Scan5_242",2019,5,12,12,"acari","automated",1
"Trufor_190512-1203_Scan5_242",2019,5,12,12,"acari","manual",1
"Trufor_190512-1203_Scan5_242",2019,5,12,12,"enchytraeidae","automated",1
"Trufor_190512-1203_Scan5_242",2019,5,12,12,"enchytraeidae","manual",12
"Trufor_190512-1203_Scan5_242",2019,5,12,12,"trombidiformes","automated",2
"Trufor_190512-1203_Scan5_242",2019,5,12,12,"trombidiformes","manual",0
"Trufor_190512-1203_Scan5_242",2019,5,12,12,"unknown","automated",5
"Trufor_190512-1203_Scan5_242",2019,5,12,12,"unknown","manual",0
"Trufor_190512-1803_Scan5_243",2019,5,12,18,"enchytraeidae","automated",3
"Trufor_190512-1803_Scan5_243",2019,5,12,18,"enchytraeidae","manual",12
"Trufor_190512-1803_Scan5_243",2019,5,12,18,"root","automated",1
"Trufor_190512-1803_Scan5_243",2019,5,12,18,"root","manual",0
"Trufor_190512-1803_Scan5_243",2019,5,12,18,"unknown","automated",2
"Trufor_190512-1803_Scan5_243",2019,5,12,18,"unknown","manual",0
"Trufor_190513-0003_Scan5_244",2019,5,13,0,"enchytraeidae","automated",5
"Trufor_190513-0003_Scan5_244",2019,5,13,0,"enchytraeidae","manual",9
"Trufor_190513-0003_Scan5_244",2019,5,13,0,"lumbricidae","automated",1
"Trufor_190513-0003_Scan5_244",2019,5,13,0,"lumbricidae","manual",1
"Trufor_190513-0003_Scan5_244",2019,5,13,0,"myriapoda","automated",1
"Trufor_190513-0003_Scan5_244",2019,5,13,0,"myriapoda","manual",0
"Trufor_190513-0003_Scan5_244",2019,5,13,0,"root","automated",1
"Trufor_190513-0003_Scan5_244",2019,5,13,0,"root","manual",0
"Trufor_190513-0003_Scan5_244",2019,5,13,0,"unknown","automated",2
"Trufor_190513-0003_Scan5_244",2019,5,13,0,"unknown","manual",0
"Trufor_190513-0603_Scan5_245",2019,5,13,6,"enchytraeidae","automated",2
"Trufor_190513-0603_Scan5_245",2019,5,13,6,"enchytraeidae","manual",7
"Trufor_190513-0603_Scan5_245",2019,5,13,6,"poduromorpha","automated",1
"Trufor_190513-0603_Scan5_245",2019,5,13,6,"poduromorpha","manual",0
"Trufor_190513-0603_Scan5_245",2019,5,13,6,"unknown","automated",3
"Trufor_190513-0603_Scan5_245",2019,5,13,6,"unknown","manual",0
"Trufor_190513-1203_Scan5_246",2019,5,13,12,"enchytraeidae","automated",2
"Trufor_190513-1203_Scan5_246",2019,5,13,12,"enchytraeidae","manual",13
"Trufor_190513-1203_Scan5_246",2019,5,13,12,"lumbricidae","automated",1
"Trufor_190513-1203_Scan5_246",2019,5,13,12,"lumbricidae","manual",1
"Trufor_190513-1203_Scan5_246",2019,5,13,12,"symphyla","automated",1
"Trufor_190513-1203_Scan5_246",2019,5,13,12,"symphyla","manual",0
"Trufor_190513-1203_Scan5_246",2019,5,13,12,"unknown","automated",1
"Trufor_190513-1203_Scan5_246",2019,5,13,12,"unknown","manual",0
"Trufor_190513-1803_Scan5_247",2019,5,13,18,"acari","automated",1
"Trufor_190513-1803_Scan5_247",2019,5,13,18,"acari","manual",1
"Trufor_190513-1803_Scan5_247",2019,5,13,18,"enchytraeidae","automated",5
"Trufor_190513-1803_Scan5_247",2019,5,13,18,"enchytraeidae","manual",17
"Trufor_190513-1803_Scan5_247",2019,5,13,18,"root","automated",1
"Trufor_190513-1803_Scan5_247",2019,5,13,18,"root","manual",0
"Trufor_190513-1803_Scan5_247",2019,5,13,18,"unknown","automated",5
"Trufor_190513-1803_Scan5_247",2019,5,13,18,"unknown","manual",0
"Trufor_190514-0003_Scan5_248",2019,5,14,0,"acari","automated",1
"Trufor_190514-0003_Scan5_248",2019,5,14,0,"acari","manual",0
"Trufor_190514-0003_Scan5_248",2019,5,14,0,"enchytraeidae","automated",4
"Trufor_190514-0003_Scan5_248",2019,5,14,0,"enchytraeidae","manual",8
"Trufor_190514-0003_Scan5_248",2019,5,14,0,"geophilomorpha","automated",1
"Trufor_190514-0003_Scan5_248",2019,5,14,0,"geophilomorpha","manual",2
"Trufor_190514-0003_Scan5_248",2019,5,14,0,"unknown","automated",4
"Trufor_190514-0003_Scan5_248",2019,5,14,0,"unknown","manual",0
"Trufor_190514-0603_Scan5_249",2019,5,14,6,"enchytraeidae","automated",2
"Trufor_190514-0603_Scan5_249",2019,5,14,6,"enchytraeidae","manual",10
"Trufor_190514-0603_Scan5_249",2019,5,14,6,"poduromorpha","automated",1
"Trufor_190514-0603_Scan5_249",2019,5,14,6,"poduromorpha","manual",0
"Trufor_190514-0603_Scan5_249",2019,5,14,6,"root","automated",1
"Trufor_190514-0603_Scan5_249",2019,5,14,6,"root","manual",0
"Trufor_190514-0603_Scan5_249",2019,5,14,6,"symphyla","automated",2
"Trufor_190514-0603_Scan5_249",2019,5,14,6,"symphyla","manual",1
"Trufor_190514-0603_Scan5_249",2019,5,14,6,"unknown","automated",1
"Trufor_190514-0603_Scan5_249",2019,5,14,6,"unknown","manual",0
"Trufor_190514-1203_Scan5_250",2019,5,14,12,"enchytraeidae","automated",6
"Trufor_190514-1203_Scan5_250",2019,5,14,12,"enchytraeidae","manual",12
"Trufor_190514-1203_Scan5_250",2019,5,14,12,"poduromorpha","automated",1
"Trufor_190514-1203_Scan5_250",2019,5,14,12,"poduromorpha","manual",0
"Trufor_190514-1203_Scan5_250",2019,5,14,12,"root","automated",2
"Trufor_190514-1203_Scan5_250",2019,5,14,12,"root","manual",0
"Trufor_190514-1203_Scan5_250",2019,5,14,12,"trombidiformes","automated",2
"Trufor_190514-1203_Scan5_250",2019,5,14,12,"trombidiformes","manual",0
"Trufor_190514-1203_Scan5_250",2019,5,14,12,"unknown","automated",2
"Trufor_190514-1203_Scan5_250",2019,5,14,12,"unknown","manual",0
"Trufor_190514-1803_Scan5_251",2019,5,14,18,"enchytraeidae","automated",2
"Trufor_190514-1803_Scan5_251",2019,5,14,18,"enchytraeidae","manual",7
"Trufor_190514-1803_Scan5_251",2019,5,14,18,"poduromorpha","automated",1
"Trufor_190514-1803_Scan5_251",2019,5,14,18,"poduromorpha","manual",0
"Trufor_190514-1803_Scan5_251",2019,5,14,18,"root","automated",2
"Trufor_190514-1803_Scan5_251",2019,5,14,18,"root","manual",0
"Trufor_190514-1803_Scan5_251",2019,5,14,18,"symphyla","automated",1
"Trufor_190514-1803_Scan5_251",2019,5,14,18,"symphyla","manual",1
"Trufor_190514-1803_Scan5_251",2019,5,14,18,"trombidiformes","automated",1
"Trufor_190514-1803_Scan5_251",2019,5,14,18,"trombidiformes","manual",0
"Trufor_190514-1803_Scan5_251",2019,5,14,18,"unknown","automated",2
"Trufor_190514-1803_Scan5_251",2019,5,14,18,"unknown","manual",1
"Trufor_190515-0003_Scan5_252",2019,5,15,0,"enchytraeidae","automated",1
"Trufor_190515-0003_Scan5_252",2019,5,15,0,"enchytraeidae","manual",4
"Trufor_190515-0003_Scan5_252",2019,5,15,0,"julida","automated",1
"Trufor_190515-0003_Scan5_252",2019,5,15,0,"julida","manual",0
"Trufor_190515-0003_Scan5_252",2019,5,15,0,"mesostigmata","automated",1
"Trufor_190515-0003_Scan5_252",2019,5,15,0,"mesostigmata","manual",0
"Trufor_190515-0003_Scan5_252",2019,5,15,0,"root","automated",1
"Trufor_190515-0003_Scan5_252",2019,5,15,0,"root","manual",0
"Trufor_190515-0003_Scan5_252",2019,5,15,0,"unknown","automated",7
"Trufor_190515-0003_Scan5_252",2019,5,15,0,"unknown","manual",0
"Trufor_190515-0603_Scan5_253",2019,5,15,6,"acari","automated",1
"Trufor_190515-0603_Scan5_253",2019,5,15,6,"acari","manual",2
"Trufor_190515-0603_Scan5_253",2019,5,15,6,"enchytraeidae","automated",1
"Trufor_190515-0603_Scan5_253",2019,5,15,6,"enchytraeidae","manual",9
"Trufor_190515-0603_Scan5_253",2019,5,15,6,"root","automated",1
"Trufor_190515-0603_Scan5_253",2019,5,15,6,"root","manual",0
"Trufor_190515-0603_Scan5_253",2019,5,15,6,"unknown","automated",2
"Trufor_190515-0603_Scan5_253",2019,5,15,6,"unknown","manual",0
"Trufor_190515-1203_Scan5_254",2019,5,15,12,"acari","automated",1
"Trufor_190515-1203_Scan5_254",2019,5,15,12,"acari","manual",1
"Trufor_190515-1203_Scan5_254",2019,5,15,12,"enchytraeidae","automated",1
"Trufor_190515-1203_Scan5_254",2019,5,15,12,"enchytraeidae","manual",12
"Trufor_190515-1203_Scan5_254",2019,5,15,12,"root","automated",2
"Trufor_190515-1203_Scan5_254",2019,5,15,12,"root","manual",0
"Trufor_190515-1203_Scan5_254",2019,5,15,12,"trombidiformes","automated",1
"Trufor_190515-1203_Scan5_254",2019,5,15,12,"trombidiformes","manual",0
"Trufor_190515-1802_Scan5_255",2019,5,15,18,"acari","automated",1
"Trufor_190515-1802_Scan5_255",2019,5,15,18,"acari","manual",3
"Trufor_190515-1802_Scan5_255",2019,5,15,18,"enchytraeidae","automated",2
"Trufor_190515-1802_Scan5_255",2019,5,15,18,"enchytraeidae","manual",10
"Trufor_190515-1802_Scan5_255",2019,5,15,18,"root","automated",2
"Trufor_190515-1802_Scan5_255",2019,5,15,18,"root","manual",0
"Trufor_190515-1802_Scan5_255",2019,5,15,18,"symphyla","automated",2
"Trufor_190515-1802_Scan5_255",2019,5,15,18,"symphyla","manual",3
"Trufor_190515-1802_Scan5_255",2019,5,15,18,"trombidiformes","automated",3
"Trufor_190515-1802_Scan5_255",2019,5,15,18,"trombidiformes","manual",0
"Trufor_190515-1802_Scan5_255",2019,5,15,18,"unknown","automated",2
"Trufor_190515-1802_Scan5_255",2019,5,15,18,"unknown","manual",0
"Trufor_190516-0002_Scan5_256",2019,5,16,0,"enchytraeidae","automated",2
"Trufor_190516-0002_Scan5_256",2019,5,16,0,"enchytraeidae","manual",5
"Trufor_190516-0002_Scan5_256",2019,5,16,0,"rhabdura","automated",1
"Trufor_190516-0002_Scan5_256",2019,5,16,0,"rhabdura","manual",0
"Trufor_190516-0002_Scan5_256",2019,5,16,0,"root","automated",1
"Trufor_190516-0002_Scan5_256",2019,5,16,0,"root","manual",0
"Trufor_190516-0002_Scan5_256",2019,5,16,0,"symphyla","automated",1
"Trufor_190516-0002_Scan5_256",2019,5,16,0,"symphyla","manual",2
"Trufor_190516-0002_Scan5_256",2019,5,16,0,"unknown","automated",2
"Trufor_190516-0002_Scan5_256",2019,5,16,0,"unknown","manual",0
"Trufor_190516-0602_Scan5_257",2019,5,16,6,"acari","automated",1
"Trufor_190516-0602_Scan5_257",2019,5,16,6,"acari","manual",1
"Trufor_190516-0602_Scan5_257",2019,5,16,6,"enchytraeidae","automated",2
"Trufor_190516-0602_Scan5_257",2019,5,16,6,"enchytraeidae","manual",8
"Trufor_190516-0602_Scan5_257",2019,5,16,6,"root","automated",1
"Trufor_190516-0602_Scan5_257",2019,5,16,6,"root","manual",0
"Trufor_190516-0602_Scan5_257",2019,5,16,6,"symphyla","automated",1
"Trufor_190516-0602_Scan5_257",2019,5,16,6,"symphyla","manual",2
"Trufor_190516-0602_Scan5_257",2019,5,16,6,"unknown","automated",3
"Trufor_190516-0602_Scan5_257",2019,5,16,6,"unknown","manual",0
"Trufor_190516-1202_Scan5_258",2019,5,16,12,"enchytraeidae","automated",1
"Trufor_190516-1202_Scan5_258",2019,5,16,12,"enchytraeidae","manual",5
"Trufor_190516-1202_Scan5_258",2019,5,16,12,"geophilomorpha","automated",1
"Trufor_190516-1202_Scan5_258",2019,5,16,12,"geophilomorpha","manual",1
"Trufor_190516-1202_Scan5_258",2019,5,16,12,"polydesmida","automated",1
"Trufor_190516-1202_Scan5_258",2019,5,16,12,"polydesmida","manual",0
"Trufor_190516-1202_Scan5_258",2019,5,16,12,"root","automated",1
"Trufor_190516-1202_Scan5_258",2019,5,16,12,"root","manual",0
"Trufor_190516-1202_Scan5_258",2019,5,16,12,"symphyla","automated",1
"Trufor_190516-1202_Scan5_258",2019,5,16,12,"symphyla","manual",2
"Trufor_190516-1202_Scan5_258",2019,5,16,12,"trombidiformes","automated",1
"Trufor_190516-1202_Scan5_258",2019,5,16,12,"trombidiformes","manual",0
"Trufor_190516-1202_Scan5_258",2019,5,16,12,"unknown","automated",1
"Trufor_190516-1202_Scan5_258",2019,5,16,12,"unknown","manual",0
"Trufor_190516-1802_Scan5_259",2019,5,16,18,"acari","automated",1
"Trufor_190516-1802_Scan5_259",2019,5,16,18,"acari","manual",1
"Trufor_190516-1802_Scan5_259",2019,5,16,18,"enchytraeidae","automated",2
"Trufor_190516-1802_Scan5_259",2019,5,16,18,"enchytraeidae","manual",6
"Trufor_190516-1802_Scan5_259",2019,5,16,18,"root","automated",1
"Trufor_190516-1802_Scan5_259",2019,5,16,18,"root","manual",0
"Trufor_190516-1802_Scan5_259",2019,5,16,18,"trombidiformes","automated",1
"Trufor_190516-1802_Scan5_259",2019,5,16,18,"trombidiformes","manual",0
"Trufor_190516-1802_Scan5_259",2019,5,16,18,"unknown","automated",1
"Trufor_190516-1802_Scan5_259",2019,5,16,18,"unknown","manual",0
"Trufor_190517-0002_Scan5_260",2019,5,17,0,"acari","automated",3
"Trufor_190517-0002_Scan5_260",2019,5,17,0,"acari","manual",2
"Trufor_190517-0002_Scan5_260",2019,5,17,0,"enchytraeidae","automated",1
"Trufor_190517-0002_Scan5_260",2019,5,17,0,"enchytraeidae","manual",3
"Trufor_190517-0002_Scan5_260",2019,5,17,0,"isopoda","automated",1
"Trufor_190517-0002_Scan5_260",2019,5,17,0,"isopoda","manual",1
"Trufor_190517-0002_Scan5_260",2019,5,17,0,"myriapoda","automated",1
"Trufor_190517-0002_Scan5_260",2019,5,17,0,"myriapoda","manual",0
"Trufor_190517-0002_Scan5_260",2019,5,17,0,"root","automated",1
"Trufor_190517-0002_Scan5_260",2019,5,17,0,"root","manual",0
"Trufor_190517-0002_Scan5_260",2019,5,17,0,"trombidiformes","automated",1
"Trufor_190517-0002_Scan5_260",2019,5,17,0,"trombidiformes","manual",0
"Trufor_190517-0002_Scan5_260",2019,5,17,0,"unknown","automated",2
"Trufor_190517-0002_Scan5_260",2019,5,17,0,"unknown","manual",0
"Trufor_190517-0602_Scan5_261",2019,5,17,6,"enchytraeidae","automated",1
"Trufor_190517-0602_Scan5_261",2019,5,17,6,"enchytraeidae","manual",4
"Trufor_190517-0602_Scan5_261",2019,5,17,6,"myriapoda","automated",1
"Trufor_190517-0602_Scan5_261",2019,5,17,6,"myriapoda","manual",0
"Trufor_190517-0602_Scan5_261",2019,5,17,6,"root","automated",1
"Trufor_190517-0602_Scan5_261",2019,5,17,6,"root","manual",0
"Trufor_190517-0602_Scan5_261",2019,5,17,6,"symphyla","automated",1
"Trufor_190517-0602_Scan5_261",2019,5,17,6,"symphyla","manual",4
"Trufor_190517-0602_Scan5_261",2019,5,17,6,"trombidiformes","automated",1
"Trufor_190517-0602_Scan5_261",2019,5,17,6,"trombidiformes","manual",0
"Trufor_190517-0602_Scan5_261",2019,5,17,6,"unknown","automated",3
"Trufor_190517-0602_Scan5_261",2019,5,17,6,"unknown","manual",0
"Trufor_190517-1205_Scan5_269",2019,5,17,12,"isopoda","automated",1
"Trufor_190517-1205_Scan5_269",2019,5,17,12,"isopoda","manual",1
"Trufor_190517-1205_Scan5_269",2019,5,17,12,"mesostigmata","automated",1
"Trufor_190517-1205_Scan5_269",2019,5,17,12,"mesostigmata","manual",0
"Trufor_190517-1205_Scan5_269",2019,5,17,12,"root","automated",1
"Trufor_190517-1205_Scan5_269",2019,5,17,12,"root","manual",0
"Trufor_190517-1205_Scan5_269",2019,5,17,12,"symphyla","automated",1
"Trufor_190517-1205_Scan5_269",2019,5,17,12,"symphyla","manual",1
"Trufor_190517-1205_Scan5_269",2019,5,17,12,"unknown","automated",1
"Trufor_190517-1205_Scan5_269",2019,5,17,12,"unknown","manual",0
"Trufor_190517-1804_Scan5_270",2019,5,17,18,"acari","automated",1
"Trufor_190517-1804_Scan5_270",2019,5,17,18,"acari","manual",0
"Trufor_190517-1804_Scan5_270",2019,5,17,18,"enchytraeidae","automated",1
"Trufor_190517-1804_Scan5_270",2019,5,17,18,"enchytraeidae","manual",5
"Trufor_190517-1804_Scan5_270",2019,5,17,18,"mesostigmata","automated",1
"Trufor_190517-1804_Scan5_270",2019,5,17,18,"mesostigmata","manual",0
"Trufor_190517-1804_Scan5_270",2019,5,17,18,"root","automated",1
"Trufor_190517-1804_Scan5_270",2019,5,17,18,"root","manual",0
"Trufor_190517-1804_Scan5_270",2019,5,17,18,"unknown","automated",1
"Trufor_190517-1804_Scan5_270",2019,5,17,18,"unknown","manual",0
"Trufor_190518-0004_Scan5_271",2019,5,18,0,"acari","automated",1
"Trufor_190518-0004_Scan5_271",2019,5,18,0,"acari","manual",2
"Trufor_190518-0004_Scan5_271",2019,5,18,0,"enchytraeidae","automated",1
"Trufor_190518-0004_Scan5_271",2019,5,18,0,"enchytraeidae","manual",5
"Trufor_190518-0004_Scan5_271",2019,5,18,0,"isopoda","automated",1
"Trufor_190518-0004_Scan5_271",2019,5,18,0,"isopoda","manual",1
"Trufor_190518-0004_Scan5_271",2019,5,18,0,"mesostigmata","automated",1
"Trufor_190518-0004_Scan5_271",2019,5,18,0,"mesostigmata","manual",0
"Trufor_190518-0004_Scan5_271",2019,5,18,0,"myriapoda","automated",1
"Trufor_190518-0004_Scan5_271",2019,5,18,0,"myriapoda","manual",0
"Trufor_190518-0004_Scan5_271",2019,5,18,0,"root","automated",1
"Trufor_190518-0004_Scan5_271",2019,5,18,0,"root","manual",0
"Trufor_190518-0004_Scan5_271",2019,5,18,0,"symphyla","automated",1
"Trufor_190518-0004_Scan5_271",2019,5,18,0,"symphyla","manual",2
"Trufor_190518-0004_Scan5_271",2019,5,18,0,"unknown","automated",1
"Trufor_190518-0004_Scan5_271",2019,5,18,0,"unknown","manual",0
"Trufor_190518-0604_Scan5_272",2019,5,18,6,"acari","automated",1
"Trufor_190518-0604_Scan5_272",2019,5,18,6,"acari","manual",1
"Trufor_190518-0604_Scan5_272",2019,5,18,6,"enchytraeidae","automated",4
"Trufor_190518-0604_Scan5_272",2019,5,18,6,"enchytraeidae","manual",8
"Trufor_190518-0604_Scan5_272",2019,5,18,6,"root","automated",1
"Trufor_190518-0604_Scan5_272",2019,5,18,6,"root","manual",0
"Trufor_190518-0604_Scan5_272",2019,5,18,6,"symphyla","automated",1
"Trufor_190518-0604_Scan5_272",2019,5,18,6,"symphyla","manual",1
"Trufor_190518-0604_Scan5_272",2019,5,18,6,"trombidiformes","automated",1
"Trufor_190518-0604_Scan5_272",2019,5,18,6,"trombidiformes","manual",0
"Trufor_190518-0604_Scan5_272",2019,5,18,6,"unknown","automated",2
"Trufor_190518-0604_Scan5_272",2019,5,18,6,"unknown","manual",0
"Trufor_190518-1204_Scan5_273",2019,5,18,12,"acari","automated",1
"Trufor_190518-1204_Scan5_273",2019,5,18,12,"acari","manual",4
"Trufor_190518-1204_Scan5_273",2019,5,18,12,"collembola","automated",1
"Trufor_190518-1204_Scan5_273",2019,5,18,12,"collembola","manual",2
"Trufor_190518-1204_Scan5_273",2019,5,18,12,"enchytraeidae","automated",2
"Trufor_190518-1204_Scan5_273",2019,5,18,12,"enchytraeidae","manual",5
"Trufor_190518-1204_Scan5_273",2019,5,18,12,"mesostigmata","automated",1
"Trufor_190518-1204_Scan5_273",2019,5,18,12,"mesostigmata","manual",0
"Trufor_190518-1204_Scan5_273",2019,5,18,12,"root","automated",3
